"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0yLdNVWF3Srea0uzk55zFn","Flowers","spotify:artist:5YGY8feqx7naU7z4HrwZM6","Miley Cyrus","spotify:album:7I0tjwFtxUwBC1vgyeMAax","Flowers","spotify:artist:5YGY8feqx7naU7z4HrwZM6","Miley Cyrus","2023-01-13","https://i.scdn.co/image/ab67616d0000b273f429549123dbe8552764ba1d","1","1","200454","https://p.scdn.co/mp3-preview/9fbe346e805ed219204f53324f94557ab557b6d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","98","USSM12209777","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-17T14:15:33Z"
"spotify:track:6KExHY2Eo0DphK63s2dfYi","Nerdy","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","spotify:album:7EDCoH5wfSGYdZ7wXCmTF4","Geekyland","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","2022-07-25","https://i.scdn.co/image/ab67616d0000b2730b479d89335fbca7de943443","1","2","178346","https://p.scdn.co/mp3-preview/ed3735d4eebb5700d8751b2418c59603dc7a0813?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","KRA382206344","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-17T20:03:03Z"
"spotify:track:7MONmJafc7senaIZE3ulWv","KISS","spotify:artist:6BgYuNomEs12UIrnxhWE9a","TRI.BE","spotify:album:6ORQnWLnQLERhWhA3ON2Z5","LEVIOSA","spotify:artist:6BgYuNomEs12UIrnxhWE9a","TRI.BE","2022-08-09","https://i.scdn.co/image/ab67616d0000b27303611decaac95320f5549cec","1","1","185026","","false","58","KRUM72200378","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:03:03Z"
"spotify:track:2bnJ8IxZnVc2YmUaX0sZap","JIKJIN","spotify:artist:3KonOYiLsU53m4yT7gNotP","TREASURE","spotify:album:17l09k7ZDb4GYwmsIVGcRZ","THE SECOND STEP : CHAPTER ONE","spotify:artist:3KonOYiLsU53m4yT7gNotP","TREASURE","2022-02-15","https://i.scdn.co/image/ab67616d0000b27328be5dc3cc0bd6f2482c1d56","1","1","184117","https://p.scdn.co/mp3-preview/6eb43d5c5dc4738a555b795b709b824eda8189bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","KRA402100149","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:04:58Z"
"spotify:track:59WDxA3UxKvJDIJcK6dVZv","Gasoline","spotify:artist:6XXKPxRX2WWPPtfodzpc2v","KEY","spotify:album:1STTad4531T7StJ4EiVwAG","Gasoline - The 2nd Album","spotify:artist:6XXKPxRX2WWPPtfodzpc2v","KEY","2022-08-30","https://i.scdn.co/image/ab67616d0000b273b7e8b974505dd44161e2762f","1","1","191906","https://p.scdn.co/mp3-preview/f2b9bfcf8b2a008f6061f7cf81557fc9494363c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","KRA302200162","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:05:30Z"
"spotify:track:3QwiidVHfeE9y5jl4n2MTC","_WORLD","spotify:artist:7nqOGRxlXj7N2JYbgNEjYH","SEVENTEEN","spotify:album:15pRJdCJtDyzQaY9tGs750","SEVENTEEN 4th Album Repackage 'SECTOR 17'","spotify:artist:7nqOGRxlXj7N2JYbgNEjYH","SEVENTEEN","2022-07-18","https://i.scdn.co/image/ab67616d0000b273c31e3f3a15f96cfc4c8f7b7a","1","2","178453","https://p.scdn.co/mp3-preview/740b4182ddf76e4f2aa25b12a6a475d92879fb30?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USA2P2212522","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:05:38Z"
"spotify:track:7cHXwaBnIBFUPuP376z07E","Flip That","spotify:artist:52zMTJCKluDlFwMQWmccY7","LOONA","spotify:album:7odJeHxR62PWP4Cms4GpwB","Summer Special [Flip That]","spotify:artist:52zMTJCKluDlFwMQWmccY7","LOONA","2022-06-20","https://i.scdn.co/image/ab67616d0000b2735fe0013ebb4022adc0f042be","1","2","177373","https://p.scdn.co/mp3-preview/41ea9581f232ecf0b597cb39ce7db6feb169f5ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","KRA252201148","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:05:45Z"
"spotify:track:6M0njKf2lLXtFwB6XhFUgc","LOVE","spotify:artist:4TnGh5PKbSjpYqpIdlW5nz","MONSTA X","spotify:album:6C3GKy7qCRTqqPqq04AKcu","SHAPE OF LOVE","spotify:artist:4TnGh5PKbSjpYqpIdlW5nz","MONSTA X","2022-04-26","https://i.scdn.co/image/ab67616d0000b273ab1db43ea21d86f036e97a43","1","1","215613","https://p.scdn.co/mp3-preview/a9fd4e1b631120ae5a95314ede693f3f3c89a9f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","KRMIM2210880","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:06:33Z"
"spotify:track:2oBMZYteeO8DyXV9gDx6Za","Feel My Rhythm","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","spotify:album:3HgoCO9wWuPcNhz8Ip4C46","‘The ReVe Festival 2022 - Feel My Rhythm’","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","2022-03-21","https://i.scdn.co/image/ab67616d0000b2738c4a282e84a53c1c8acf129a","1","1","210253","https://p.scdn.co/mp3-preview/1a10a2d214eb53dc0e6a57138d93838fa61b4dfe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","KRA302200057","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:07:03Z"
"spotify:track:1dfsPqH09vnzUWEOsN98Ex","28 Reasons","spotify:artist:2QM5S4yO6xHgnNvF0nbZZq","SEULGI","spotify:album:1t5a29WYbJj83iy3RNICHw","28 Reasons - The 1st Mini Album","spotify:artist:2QM5S4yO6xHgnNvF0nbZZq","SEULGI","2022-10-04","https://i.scdn.co/image/ab67616d0000b2738bc3d61189d95da5f74d7ba7","1","1","189413","https://p.scdn.co/mp3-preview/5c9251e275072c071e5a537ebaf342246b349ee6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","KRA302200212","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:09:47Z"
"spotify:track:5QzjOeD7eXFZpVVyVC7ls2","MOVE","spotify:artist:0DRiXmEOc6dJ6Rug3xi4HZ","TNX","spotify:album:1TgcRUSvCC0QyuMsaiF3M4","WAY UP","spotify:artist:0DRiXmEOc6dJ6Rug3xi4HZ","TNX","2022-05-17","https://i.scdn.co/image/ab67616d0000b2732c309fc88d13218497c0c1d2","1","3","212403","https://p.scdn.co/mp3-preview/a657197686be9ee4cc88cf69075a500ef2869159?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","KRMIM2218166","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:10:05Z"
"spotify:track:5SbVAjEbm6YS9qF8m8EYGD","Adrenaline","spotify:artist:6FkhUhUwSPl3mGB6mmE8wn","CRAVITY","spotify:album:0fQl58pOwJpkTfVUZudzpY","CRAVITY 1ST ALBUM PART 2 [LIBERTY : IN OUR COSMOS]","spotify:artist:6FkhUhUwSPl3mGB6mmE8wn","CRAVITY","2022-03-22","https://i.scdn.co/image/ab67616d0000b273498aac8e9100e59a99b03460","1","1","194040","https://p.scdn.co/mp3-preview/66e59dc60c98fcf1fa41b66b67f21d9190db834c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","KRA382204133","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:14:09Z"
"spotify:track:0dap7YUNPlUiEPYSA1bRg3","CHIQUITA","spotify:artist:4hozqATxbpy9TwKWRT8QVO","Rocket Punch","spotify:album:6L2VwLPHfm5cCdTF1erFrN","YELLOW PUNCH","spotify:artist:4hozqATxbpy9TwKWRT8QVO","Rocket Punch","2022-02-28","https://i.scdn.co/image/ab67616d0000b273067a8277ede2feece51ba2ec","1","2","186328","https://p.scdn.co/mp3-preview/ef16125bd7232eee9264e3f037dce5ce33d0ec6d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","KRA382203670","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:16:19Z"
"spotify:track:5bdmWBCaiaHk2HbqKOXLyJ","Underwater","spotify:artist:0qr7Rhj0yU7BPySYecNUlm","KWON EUN BI","spotify:album:47TnhxiVVp5ZvvotLbFmKf","Lethality","spotify:artist:0qr7Rhj0yU7BPySYecNUlm","KWON EUN BI","2022-10-12","https://i.scdn.co/image/ab67616d0000b273122797eb8734fd01d47d24ec","1","2","170600","https://p.scdn.co/mp3-preview/3e70fbd50f0c0ab5a568a7d992670cfcc096dc20?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","KRA382207788","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:17:21Z"
"spotify:track:0sa8KndeZfGWmcGEpVfMwh","Bad News","spotify:artist:1iyFL3CRuKW7PXgPH4VxSP","TEMPEST","spotify:album:3k1HMJ3Jc610ZFujWowCfB","It’s ME, It's WE","spotify:artist:1iyFL3CRuKW7PXgPH4VxSP","TEMPEST","2022-03-02","https://i.scdn.co/image/ab67616d0000b2733dcff672d4fee0064d239979","1","1","212906","https://p.scdn.co/mp3-preview/aa2be08cb1f9e27ecd2e863bf87b95535422924a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","KRMIM2204378","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:17:44Z"
"spotify:track:3lOMJTQTd6J34faYwASc33","POP!","spotify:artist:1VwDG9aBflQupaFNjUru9A","NAYEON","spotify:album:0wqjfojWuTcbEvwaizvTMw","IM NAYEON","spotify:artist:1VwDG9aBflQupaFNjUru9A","NAYEON","2022-06-24","https://i.scdn.co/image/ab67616d0000b2735fb4a9cfbeb3b7beb337ed02","1","1","168106","https://p.scdn.co/mp3-preview/f862d766dbc445cd48f57a65312315272d54f5aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","US5TA2200041","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:18:29Z"
"spotify:track:0fN27m84ofEpWHGwJ0THYz","Forever Only","spotify:artist:0qQI2kmsvSe2ex9k94T5vu","JAEHYUN","spotify:album:519WmtnoFNzzyyh7Czfhi8","Forever Only - SM STATION : NCT LAB","spotify:artist:0qQI2kmsvSe2ex9k94T5vu","JAEHYUN","2022-08-18","https://i.scdn.co/image/ab67616d0000b2737684475e021f73ca153b23c4","1","1","196120","https://p.scdn.co/mp3-preview/5cea08fbd74d33dc0d5a9dad1df0dd490216fdb3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","KRA302200146","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:18:56Z"
"spotify:track:1VJdjvyLMRUQ0HH8byGDZt","Mango","spotify:artist:6gzXCdfYfFe5XKhPKkYqxV","SUPER JUNIOR","spotify:album:31WEkr0PFjRjRWszhYchtp","The Road : Keep on Going - The 11th Album Vol.1","spotify:artist:6gzXCdfYfFe5XKhPKkYqxV","SUPER JUNIOR","2022-07-12","https://i.scdn.co/image/ab67616d0000b2733d4f033a4e836bb02e19755a","1","1","199213","https://p.scdn.co/mp3-preview/5aab54a96c9a98435133e414e79c428b7589d4cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","KRA302200123","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:19:22Z"
"spotify:track:0lNPjT58llQGlycRA2mea4","Last Sequence","spotify:artist:6hhqsQZhtp9hfaZhSd0VSD","WJSN","spotify:album:2Cv3xionHF2O7QL8p6MbCT","Sequence","spotify:artist:6hhqsQZhtp9hfaZhSd0VSD","WJSN","2022-07-05","https://i.scdn.co/image/ab67616d0000b273689b4c9e69a72bd3398f2e88","1","1","187466","https://p.scdn.co/mp3-preview/7ed03a5f852cb7064c1f2f9635bd2343d44f8279?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","KRA382206002","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:19:37Z"
"spotify:track:5m7UOBjNO6Zp9gWdyscqDx","HIT YA!","spotify:artist:7bcMJG1TkYFFD9Fit3STLJ","Lapillus","spotify:album:5TIglX0Yp81a4cAvtdodI9","HIT YA!","spotify:artist:7bcMJG1TkYFFD9Fit3STLJ","Lapillus","2022-06-20","https://i.scdn.co/image/ab67616d0000b273fb840294da228213f0fae167","1","1","201724","https://p.scdn.co/mp3-preview/ca7b7bf769860745281aba34ae835913e72dd479?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","KRMIM2227588","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:20:19Z"
"spotify:track:6Cl4pfI7IDhX1zEfiBP8KR","Virus","spotify:artist:0ziR2zN0NFcB4x1G3P8cW3","VICTON","spotify:album:4AakPdZL04Ksf0fhcCuXD1","Choice","spotify:artist:0ziR2zN0NFcB4x1G3P8cW3","VICTON","2022-11-15","https://i.scdn.co/image/ab67616d0000b2735dfeabfc6b6a3251485b06d1","1","1","205720","https://p.scdn.co/mp3-preview/c58c25235d09ce491262231385678f7d602c8644?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","KRA382208401","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:20:44Z"
"spotify:track:0P2LW3jbuJLpH2mwg0lLzn","HUSH RUSH","spotify:artist:2nkZR6LwPxaAVtaVitNIPT","LEE CHAE YEON","spotify:album:6ksAgHMbcJbfxwwO799483","HUSH RUSH","spotify:artist:2nkZR6LwPxaAVtaVitNIPT","LEE CHAE YEON","2022-10-12","https://i.scdn.co/image/ab67616d0000b273b589bc0468740f56049a87ba","1","1","207400","https://p.scdn.co/mp3-preview/cb068999b6dce0b75f33e8d46eb08e1969d2e48e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","KRNAR2203899","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:20:59Z"
"spotify:track:0CatzXH85XWyBqqdB6qPMB","Beatbox","spotify:artist:1gBUSTR3TyDdTVFIaQnc02","NCT DREAM","spotify:album:4sM1qNxjzxOvoH6jeFHx3W","Beatbox - The 2nd Album Repackage","spotify:artist:1gBUSTR3TyDdTVFIaQnc02","NCT DREAM","2022-05-30","https://i.scdn.co/image/ab67616d0000b2734fbde4c63b86079e0517b1cb","1","1","205133","https://p.scdn.co/mp3-preview/29c576cb1d802661c6cf98e2b3bb814977a9aad5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","KRA302200091","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:21:35Z"
"spotify:track:41tvdK0UNp3oNKWDPkg7FO","Doom Du Doom","spotify:artist:3JjvsPeGMbDJqsphe2z8xU","P1Harmony","spotify:album:73CTPjApMDvFsycjbbROji","HARMONY : ZERO IN","spotify:artist:3JjvsPeGMbDJqsphe2z8xU","P1Harmony","2022-07-20","https://i.scdn.co/image/ab67616d0000b273700c67465db0a6d66c3a36d6","1","1","210333","https://p.scdn.co/mp3-preview/8624a7d3f14033117519e485bb70156405bf9386?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","KRA382206058","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:22:34Z"
"spotify:track:1ueAM35cpUd8EjbrIq26AD","Brand New","spotify:artist:5t0Js3X9t4wpgXGlaiTFe6","XIUMIN","spotify:album:2cmaMDT5b91omh5W6ilQ2R","Brand New - The 1st Mini Album","spotify:artist:5t0Js3X9t4wpgXGlaiTFe6","XIUMIN","2022-09-26","https://i.scdn.co/image/ab67616d0000b27360e017f50eac9810194b2300","1","1","184493","https://p.scdn.co/mp3-preview/16827cd1f2f08ab559fdd97681c472fa53eb9d77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","KRA302200196","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:24:32Z"
"spotify:track:1XlSkQeITGEv8r6HIZfpfX","I hate you","spotify:artist:6y9nlaoynxSvoTGY09Vdcy","WOODZ","spotify:album:2A3y4U3r7xzgicuJYisnOe","COLORFUL TRAUMA","spotify:artist:6y9nlaoynxSvoTGY09Vdcy","WOODZ","2022-05-04","https://i.scdn.co/image/ab67616d0000b27364accc669e2fe7e761dfa2d4","1","3","190000","https://p.scdn.co/mp3-preview/61e1c27b875c7e5a452f7e9ce406cf889a50739a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","KRMIM2214574","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:25:00Z"
"spotify:track:1jGfbcAuQepTZhvRT3Sy4s","Phantom","spotify:artist:1qBsABYUrxg9afpMtyoFKz","WayV","spotify:album:2CEDCFgac8o2GUAkXOmg1G","Phantom - The 4th Mini Album","spotify:artist:1qBsABYUrxg9afpMtyoFKz","WayV","2022-12-28","https://i.scdn.co/image/ab67616d0000b2738c1c365c2b0486b39d967210","1","1","227826","https://p.scdn.co/mp3-preview/f700e0e5b3d81a03e16657cd69577c590fb25089?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","KRA302200235","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:26:25Z"
"spotify:track:2GJeUJkxsnorPIvY3APdE8","#MOOD","spotify:artist:59dDRtMe8DILtibke8FWLK","MCND","spotify:album:0dGBiIHys0Grn2ArCGuWWC","THE EARTH : SECRET MISSION Chapter.2","spotify:artist:59dDRtMe8DILtibke8FWLK","MCND","2022-07-07","https://i.scdn.co/image/ab67616d0000b273a8cdd08e3e3ffa0173fa4808","1","2","167853","https://p.scdn.co/mp3-preview/48a2d46caa6b16ea76f87e45a604d1031e6ec314?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","KRB462200730","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:28:13Z"
"spotify:track:0FaeA2jhqji5fwSdIavSyU","SCREAM","spotify:artist:7LOmc7gyMVMOWF8qwEdn2X","SF9","spotify:album:4bE85rfnrEXYRvqrEhEJAn","THE WAVE OF9","spotify:artist:7LOmc7gyMVMOWF8qwEdn2X","SF9","2022-07-13","https://i.scdn.co/image/ab67616d0000b27317db195d0bf46dadf4313312","1","1","188733","https://p.scdn.co/mp3-preview/4a5bffc0fe4cc0226883c45df66cf40c3ec73b53?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","KRA382206052","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:28:39Z"
"spotify:track:4iZyz8jYIritdTyeJhvwfy","Sugarcoat","spotify:artist:4y0wFJ5jmCUNRLZfsw1I7g","AB6IX","spotify:album:1QDAlRAOgIMPBQpMQ4LZ0E","TAKE A CHANCE","spotify:artist:4y0wFJ5jmCUNRLZfsw1I7g","AB6IX","2022-10-04","https://i.scdn.co/image/ab67616d0000b2731f5de98907a7f969ea7c28db","1","2","169080","https://p.scdn.co/mp3-preview/62b3b277cb73cbff9518cdf1ae2c8a2490c7004c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","KRA252201771","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:29:15Z"
"spotify:track:1RU1ry7qZofRufTO3YZN0Y","WHO","spotify:artist:2jrwm2knXPMawr5p8FuC2h","MOONBIN&SANHA(ASTRO)","spotify:album:3GVcAqBdESv9QSCfYOreJ9","REFUGE","spotify:artist:2jrwm2knXPMawr5p8FuC2h","MOONBIN&SANHA(ASTRO)","2022-03-15","https://i.scdn.co/image/ab67616d0000b2732f8d725b2bf6f3524805d5aa","1","1","174013","https://p.scdn.co/mp3-preview/8a91d41e603c5a5314b8d523fa69e3df5ca839ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","KRA382203879","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:29:30Z"
"spotify:track:4OelNEcxPGoCOU29fchcsv","MASCARA","spotify:artist:0LOK81e9H5lr61HlGGHqwA","XG","spotify:album:6kg4TcS486fnIuS4Dml8uG","MASCARA","spotify:artist:0LOK81e9H5lr61HlGGHqwA","XG","2022-06-29","https://i.scdn.co/image/ab67616d0000b2734fa03e1f5c02abd60c4e3d7e","1","1","191439","https://p.scdn.co/mp3-preview/253a29c37b71d0600e277b019bcdf64161571756?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","JPB602202266","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:30:16Z"
"spotify:track:36DcCSKGShF6p3h2JMcPDg","Nirvana (feat. pH-1 & WDBZ)","spotify:artist:5vGoWnZO65NBgiZYBmi3iW, spotify:artist:2u7CP5T30c8ctenzXgEV1W, spotify:artist:01q9uYIoLmTfAFQaKiNnbh","KANGDANIEL, pH-1, WDBZ","spotify:album:1W8HpoJr9zJmNxBYP8uCT9","The Story : RETOLD","spotify:artist:5vGoWnZO65NBgiZYBmi3iW","KANGDANIEL","2022-11-24","https://i.scdn.co/image/ab67616d0000b27394b32ba9e9e02120d6fd6dfd","1","6","219293","https://p.scdn.co/mp3-preview/8979481a33256d2c75bbf3843b78a7906b4ed27d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","KRB462201360","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:30:36Z"
"spotify:track:4b33wUnbWt4YSZLWkwtlds","Replay","spotify:artist:5zShiwTHlygdfsXj6eavTu","Golden Child","spotify:album:3lWLkdPRedaFQGuC4qQpKm","AURA","spotify:artist:5zShiwTHlygdfsXj6eavTu","Golden Child","2022-08-08","https://i.scdn.co/image/ab67616d0000b273da79196631bc5790d24269f1","1","2","207506","https://p.scdn.co/mp3-preview/f5f6c605055b2d18ad1c965e7f548a1db0f7d917?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","KRA382206547","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:31:02Z"
"spotify:track:087TC6IfJ8z7fBItvglRRs","Loveable","spotify:artist:3LFFf4EpKn2krneZ9vozyz","JO YURI","spotify:album:2CMx2ufebKtglecf9Q1F90","Op.22 Y-Waltz : in Minor","spotify:artist:3LFFf4EpKn2krneZ9vozyz","JO YURI","2022-10-24","https://i.scdn.co/image/ab67616d0000b27391fea0ad00b58cfe3835bf3d","1","1","176253","https://p.scdn.co/mp3-preview/b71e3f292e03ed3c3003dc52036ab3d2cf01be6f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","KRA492201026","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:31:32Z"
"spotify:track:3eRXnVROQcJxwzovKyLTnd","Copycat","spotify:artist:1eDD6vNEyVQXGev7af156d","Apink CHOBOM","spotify:album:0NYssBVyeMwUSRzsIKATIE","Copycat","spotify:artist:1eDD6vNEyVQXGev7af156d","Apink CHOBOM","2022-07-12","https://i.scdn.co/image/ab67616d0000b2735f0be1b9fdf73cdb3afe94b0","1","1","204186","https://p.scdn.co/mp3-preview/65eccc3161a1d18edbd320d3b2eb48618d989a26?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","KRA382206075","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:31:57Z"
"spotify:track:1exxGxUMlJWD1h9YcE9YZH","Opening Sequence","spotify:artist:0ghlgldX5Dd6720Q3qFyQB","TOMORROW X TOGETHER","spotify:album:1o8jYrnyZueTPIdhlHuTc8","minisode 2: Thursday's Child","spotify:artist:0ghlgldX5Dd6720Q3qFyQB","TOMORROW X TOGETHER","2022-05-09","https://i.scdn.co/image/ab67616d0000b27313ac5d67675999ba7b9c4f21","1","1","177976","https://p.scdn.co/mp3-preview/e9a60740de71fc5bf1032c13fc4e3af7fa5270c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USA2P2146795","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T02:32:39Z"
"spotify:track:23l2mR8hgNncbR98Sp9QU1","Thrill","spotify:artist:0NztgA9b1KEJLjLVqMwd9y","E'LAST","spotify:album:4kH2ExCbh2utOqngWhDiU5","Thrill","spotify:artist:0NztgA9b1KEJLjLVqMwd9y","E'LAST","2023-02-20","https://i.scdn.co/image/ab67616d0000b273fe3102457cd296846d84c26a","1","1","178506","https://p.scdn.co/mp3-preview/cc4362ced0ae721cf3a52785c4c8e01bd33707c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","KRMIM2331922","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T17:42:14Z"
"spotify:track:6t0U6KWwrQzl3HcyusKvLS","Dream Girls","spotify:artist:6RKnXXyprPjhBdCvL802Ku","I.O.I","spotify:album:7hBhbBkQzO1lkeVAorr9ZU","I.O.I 1st Mini Album 'Chrysalis'","spotify:artist:6RKnXXyprPjhBdCvL802Ku","I.O.I","2016-05-04","https://i.scdn.co/image/ab67616d0000b273822828be5f72a0cb4d13c017","1","2","218194","https://p.scdn.co/mp3-preview/69f40c7c5cabbc5679308a7041af24ad6f336501?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","KRA381600860","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T17:48:27Z"
"spotify:track:0q6boCcLaWYPIy2vOsksFg","Senorita","spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","(G)I-DLE","spotify:album:479xGDGrqMXN8YLmJMEoTG","I made","spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","(G)I-DLE","2019-02-26","https://i.scdn.co/image/ab67616d0000b273e0673f1aa086b283c865817e","1","1","197616","https://p.scdn.co/mp3-preview/f31b242a41841bd53f5a29e685012c99ad7b1f80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","KRA391900008","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T17:50:00Z"
"spotify:track:5cKkGvsvzhIiTGhsZWZjby","X1-MA","spotify:artist:3P3RdEfqD4cdcmenFZB1ok","PRODUCE X 101","spotify:album:6MSSV9n5w6jBQNynwsVPHF","X1-MA","spotify:artist:3P3RdEfqD4cdcmenFZB1ok","PRODUCE X 101","2019-03-21","https://i.scdn.co/image/ab67616d0000b27391cf5412d41b6e46483f61a5","1","1","254484","https://p.scdn.co/mp3-preview/eb8ce03d9f09c2b03683362c4a3898b71cdf48da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","KRA491900171","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T17:50:54Z"
"spotify:track:69QlYqNJeZG14R4an2aoJv","Fiction","spotify:artist:1Pr9gT0veB2tgcisQeIGoC","Beast","spotify:album:7bmaIj97ZBuFyDewh5lY4s","Fiction And Fact","spotify:artist:1Pr9gT0veB2tgcisQeIGoC","Beast","2011-05-17","https://i.scdn.co/image/ab67616d0000b273c89d6d3da4431db2eb42acb2","1","2","234586","https://p.scdn.co/mp3-preview/987a72ca76722e0e79cac6b7a1c9ad99d6e5fc43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","KRA391100300","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T17:54:24Z"
